datetime,Eólica,Hidráulica,Otras renovables,Residuos renovables,Solar fotovoltaica,Solar térmica,hora,dia_semana,mes,es_fin_semana,trimestre
2023-04-30 22:00:00+00:00,129546.708,34734.689,9622.728,1027.2965,127616.765,24919.038,22,6,4,1,2
2023-05-01 22:00:00+00:00,96847.99,55136.198,10772.367,1032.86,133821.919,17295.531,22,0,5,0,2
2023-05-02 22:00:00+00:00,205773.852,47529.184,10963.638,1021.9815,124875.778,13592.483,22,1,5,0,2
2023-05-03 22:00:00+00:00,169245.667,53166.558,11422.961,1300.7975,140613.362,19914.22,22,2,5,0,2
2023-05-04 22:00:00+00:00,92117.555,58710.381,12058.298,1248.861,155176.458,26523.157,22,3,5,0,2
2023-05-05 22:00:00+00:00,107173.477,45451.908,12053.833,1029.4875,142437.283,25937.465,22,4,5,0,2
2023-05-06 22:00:00+00:00,126010.759,43845.767,10932.741,810.702,142144.327,25883.546,22,5,5,1,2
2023-05-07 22:00:00+00:00,115742.328,57708.587,11368.434,799.574,140818.115,20911.858,22,6,5,1,2
2023-05-08 22:00:00+00:00,178850.233,46682.7,11406.286,780.584,138530.16,21743.426,22,0,5,0,2
2023-05-09 22:00:00+00:00,198606.826,50285.873,11609.437,742.297,154505.984,24765.603,22,1,5,0,2
2023-05-10 22:00:00+00:00,210162.584,46052.9,11423.721,799.884,147127.661,26172.787,22,2,5,0,2
2023-05-11 22:00:00+00:00,206695.245,44309.397,11264.981,807.612,136249.96,25615.664,22,3,5,0,2
2023-05-12 22:00:00+00:00,211306.308,34326.59,10226.384,836.323,138809.746,26425.953,22,4,5,0,2
2023-05-13 22:00:00+00:00,191412.215,31979.155,9702.643,839.2765,122354.33,23140.789,22,5,5,1,2
2023-05-14 22:00:00+00:00,246206.733,39127.981,10137.191,718.8235,144418.537,24162.259,22,6,5,1,2
2023-05-15 22:00:00+00:00,305270.831,36162.083,9897.829,626.4465,150754.932,22887.797,22,0,5,0,2
2023-05-16 22:00:00+00:00,331309.97,31800.228,10089.153,688.222,121866.051,9339.6,22,1,5,0,2
2023-05-17 22:00:00+00:00,299160.355,35547.505,9866.32,826.974,126075.397,13840.05,22,2,5,0,2
2023-05-18 22:00:00+00:00,275673.482,40760.626,10463.654,1049.823,127373.06,19448.67,22,3,5,0,2
2023-05-19 22:00:00+00:00,206123.248,38717.295,10219.814,734.549,109792.599,9367.585,22,4,5,0,2
2023-05-20 22:00:00+00:00,175798.46,42225.243,9898.646,727.822,100685.218,2143.893,22,5,5,1,2
2023-05-21 22:00:00+00:00,166479.881,64998.776,10935.323,710.969,76979.677,140.082,22,6,5,1,2
2023-05-22 22:00:00+00:00,187622.737,54738.051,11090.826,804.6815,77100.249,715.84,22,0,5,0,2
2023-05-23 22:00:00+00:00,153471.497,49889.981,11436.063,773.0065,112156.877,10492.35,22,1,5,0,2
2023-05-24 22:00:00+00:00,210991.673,43739.763,11030.674,1298.7695,122710.44,17079.696,22,2,5,0,2
2023-05-25 22:00:00+00:00,217602.774,39129.556,10714.906,1680.1115,93456.397,8353.975,22,3,5,0,2
2023-05-26 22:00:00+00:00,92437.611,48201.006,11560.245,1835.058,72955.937,1565.216,22,4,5,0,2
2023-05-27 22:00:00+00:00,60718.599,39568.025,11171.941,1822.017,85367.659,2524.208,22,5,5,1,2
2023-05-28 22:00:00+00:00,77339.357,49816.912,11379.001,1843.9275,105608.144,7941.542,22,6,5,1,2
2023-05-29 22:00:00+00:00,48257.879,65203.826,11377.673,1758.447,106315.32,10108.797,22,0,5,0,2
2023-05-30 22:00:00+00:00,39277.98,61589.416,11283.418,1761.4085,128831.147,17340.842,22,1,5,0,2
2023-05-31 22:00:00+00:00,64848.319,72461.646,10991.816,1608.173,98749.072,12077.12,22,2,5,0,2
2023-06-01 22:00:00+00:00,60041.919,73142.938,11081.458,1809.9705,103785.09,7468.979,22,3,6,0,2
2023-06-02 22:00:00+00:00,36899.295,52233.013,11707.671,1846.4715,119317.041,15069.17,22,4,6,0,2
2023-06-03 22:00:00+00:00,35250.878,44293.179,10392.757,1836.6155,115606.295,16903.819,22,5,6,1,2
2023-06-04 22:00:00+00:00,43100.916,70542.0,9535.954,1849.0345,126431.612,19019.038,22,6,6,1,2
2023-06-05 22:00:00+00:00,84240.577,68035.665,9199.92,1851.4155,137578.027,20097.143,22,0,6,0,2
2023-06-06 22:00:00+00:00,136204.559,69939.19,10067.584,1735.6875,59915.305,2427.138,22,1,6,0,2
2023-06-07 22:00:00+00:00,113361.862,73676.332,9359.661,1640.271,66000.652,870.707,22,2,6,0,2
2023-06-08 22:00:00+00:00,172267.303,64322.802,9675.552,1642.6165,119795.12,6168.594,22,3,6,0,2
2023-06-09 22:00:00+00:00,56332.107,61538.505,11123.154,1920.1885,134002.066,14750.644,22,4,6,0,2
2023-06-10 22:00:00+00:00,49576.437,52890.08,10463.413,2206.2775,129336.623,20259.721,22,5,6,1,2
2023-06-11 22:00:00+00:00,47401.758,78982.751,10648.02,2230.051,124099.425,15585.083,22,6,6,1,2
2023-06-12 22:00:00+00:00,115672.867,74911.192,10379.166,2328.2965,124506.73,16040.803,22,0,6,0,2
2023-06-13 22:00:00+00:00,158115.178,69152.707,10435.049,2352.179,142386.406,25289.6,22,1,6,0,2
2023-06-14 22:00:00+00:00,94434.553,77506.566,10646.605,2424.016,151838.641,28254.943,22,2,6,0,2
2023-06-15 22:00:00+00:00,54174.422,86119.439,11080.675,2443.1765,150124.562,27401.419,22,3,6,0,2
2023-06-16 22:00:00+00:00,99000.497,64140.617,10967.193,2389.6185,139748.777,26078.707,22,4,6,0,2
2023-06-17 22:00:00+00:00,142385.662,48286.453,10956.432,2452.029,112036.956,17083.978,22,5,6,1,2
2023-06-18 22:00:00+00:00,107032.618,71606.914,11069.634,2437.6585,117654.626,13033.677,22,6,6,1,2
2023-06-19 22:00:00+00:00,68042.588,71658.631,10997.46,2392.7535,119889.166,10806.636,22,0,6,0,2
2023-06-20 22:00:00+00:00,61215.655,83886.272,10947.848,2420.789,100024.349,10206.002,22,1,6,0,2
2023-06-21 22:00:00+00:00,67877.372,68561.949,11443.78,2421.9435,153892.85,25806.814,22,2,6,0,2
2023-06-22 22:00:00+00:00,90478.726,63674.066,11600.305,2412.3575,148136.369,29116.851,22,3,6,0,2
2023-06-23 22:00:00+00:00,90246.732,52593.996,11074.284,2453.946,148479.631,30239.434,22,4,6,0,2
2023-06-24 22:00:00+00:00,77545.083,47174.767,10859.772,2369.4495,135538.059,28563.865,22,5,6,1,2
2023-06-25 22:00:00+00:00,190042.488,56802.686,10570.432,2021.2915,147194.242,25489.255,22,6,6,1,2
2023-06-26 22:00:00+00:00,187905.562,68271.646,10877.758,2183.1305,136694.154,18762.244,22,0,6,0,2
2023-06-27 22:00:00+00:00,129755.806,61212.612,10909.442,2516.8555,138048.192,15825.867,22,1,6,0,2
2023-06-28 22:00:00+00:00,194786.642,41710.707,11387.874,2433.0145,144894.833,20246.918,22,2,6,0,2
2023-06-29 22:00:00+00:00,190736.446,46497.574,10380.268,2392.4575,154713.823,22983.131,22,3,6,0,2
2023-06-30 22:00:00+00:00,128014.225,34896.778,9949.015,2285.6605,146092.463,26449.156,22,4,6,0,2
2023-07-01 22:00:00+00:00,151992.369,36494.182,9338.412,2366.755,134751.128,26726.116,22,5,7,1,3
2023-07-02 22:00:00+00:00,107701.727,49677.614,10430.821,2500.894,140966.472,27350.18,22,6,7,1,3
2023-07-03 22:00:00+00:00,89538.544,47222.914,10910.703,2415.6885,149335.84,29281.445,22,0,7,0,3
2023-07-04 22:00:00+00:00,78900.776,50610.393,10832.284,2157.32,129752.725,22947.685,22,1,7,0,3
2023-07-05 22:00:00+00:00,94293.831,50996.557,10333.77,2098.2165,131428.67,24594.486,22,2,7,0,3
2023-07-06 22:00:00+00:00,150814.68,42169.924,10466.011,2056.1495,142881.448,27453.014,22,3,7,0,3
2023-07-07 22:00:00+00:00,97394.512,39878.482,10287.863,2326.384,147226.154,28341.184,22,4,7,0,3
2023-07-08 22:00:00+00:00,60894.167,35611.358,9969.54,2366.9495,142158.848,26529.616,22,5,7,1,3
2023-07-09 22:00:00+00:00,75015.428,53596.67,10307.47,2437.22,139619.644,22620.473,22,6,7,1,3
2023-07-10 22:00:00+00:00,126505.151,55842.37,10704.113,2339.172,146880.784,20710.399,22,0,7,0,3
2023-07-11 22:00:00+00:00,132807.596,48569.626,10758.88,2215.8295,141798.581,22585.896,22,1,7,0,3
2023-07-12 22:00:00+00:00,85737.499,48764.695,10810.298,2212.3605,154119.012,28000.559,22,2,7,0,3
2023-07-13 22:00:00+00:00,171489.509,42579.268,9974.385,2179.705,158447.517,28271.545,22,3,7,0,3
2023-07-14 22:00:00+00:00,171973.909,30920.206,8853.171,2199.71,144739.467,26752.449,22,4,7,0,3
2023-07-15 22:00:00+00:00,105862.085,33785.336,8516.121,2231.1175,144393.269,24459.301,22,5,7,1,3
2023-07-16 22:00:00+00:00,140090.594,44077.572,9322.211,2199.6905,135121.454,19797.719,22,6,7,1,3
2023-07-17 22:00:00+00:00,122298.51,55754.015,10553.578,2210.4735,131446.634,12677.501,22,0,7,0,3
2023-07-18 22:00:00+00:00,131168.49,52720.582,10738.545,2265.4365,140796.549,15627.332,22,1,7,0,3
2023-07-19 22:00:00+00:00,147033.457,46406.211,10289.485,2320.658,146319.17,21211.708,22,2,7,0,3
2023-07-20 22:00:00+00:00,166804.031,40918.691,9463.529,2362.7775,146081.939,22661.861,22,3,7,0,3
2023-07-21 22:00:00+00:00,90803.346,42905.858,10533.487,2360.9845,144735.609,24287.672,22,4,7,0,3
2023-07-22 22:00:00+00:00,111064.501,36232.13,10433.386,2286.7805,136869.177,19694.533,22,5,7,1,3
2023-07-23 22:00:00+00:00,182921.002,40644.556,10680.09,2275.5985,146177.625,24203.241,22,6,7,1,3
2023-07-24 22:00:00+00:00,152730.782,37204.64,9926.072,2246.3765,156941.177,29136.136,22,0,7,0,3
2023-07-25 22:00:00+00:00,89787.903,40835.473,10517.346,2150.18,147198.209,29677.132,22,1,7,0,3
2023-07-26 22:00:00+00:00,101279.627,43771.847,10231.774,2245.0925,140624.268,27418.323,22,2,7,0,3
2023-07-27 22:00:00+00:00,91831.763,47319.36,10931.551,2312.671,157530.766,25649.032,22,3,7,0,3
2023-07-28 22:00:00+00:00,95226.346,36608.554,10986.416,2263.437,153657.02,26953.863,22,4,7,0,3
2023-07-29 22:00:00+00:00,105105.409,28981.494,11200.119,2315.9015,146567.255,29005.23,22,5,7,1,3
2023-07-30 22:00:00+00:00,94632.056,34341.378,11201.71,2351.435,157467.437,27570.591,22,6,7,1,3
2023-07-31 22:00:00+00:00,154127.595,33166.859,10577.259,2371.807,158765.002,27949.387,22,0,7,0,3
2023-08-01 22:00:00+00:00,179800.084,35568.608,10855.286,2312.646,160379.639,28449.014,22,1,8,0,3
2023-08-02 22:00:00+00:00,217008.492,25911.927,10205.183,2280.8585,153668.072,28805.144,22,2,8,0,3
2023-08-03 22:00:00+00:00,219004.651,27654.671,10431.816,2206.433,151124.431,27361.402,22,3,8,0,3
2023-08-04 22:00:00+00:00,170931.448,30089.392,10613.801,2187.8955,138923.261,28868.104,22,4,8,0,3
2023-08-05 22:00:00+00:00,210225.511,24550.226,7784.116,1982.144,130777.652,29064.034,22,5,8,1,3
2023-08-06 22:00:00+00:00,174028.013,29191.109,10337.21,1900.594,149321.83,25245.499,22,6,8,1,3
2023-08-07 22:00:00+00:00,98964.423,44663.966,10949.639,1860.592,138909.718,16117.271,22,0,8,0,3
2023-08-08 22:00:00+00:00,77418.294,44749.291,10136.617,1720.0085,118849.313,4438.937,22,1,8,0,3
2023-08-09 22:00:00+00:00,133758.384,34252.542,11011.783,1942.398,148376.134,17469.381,22,2,8,0,3
2023-08-10 22:00:00+00:00,68936.203,40990.122,11435.608,2099.659,155705.554,26094.707,22,3,8,0,3
2023-08-11 22:00:00+00:00,83903.204,32330.808,12121.592,2097.313,152751.989,27375.659,22,4,8,0,3
2023-08-12 22:00:00+00:00,125411.563,25528.134,11641.747,2141.963,144478.764,27570.079,22,5,8,1,3
2023-08-13 22:00:00+00:00,123981.634,29436.16,12148.642,2145.071,152041.205,26125.687,22,6,8,1,3
2023-08-14 22:00:00+00:00,100339.393,29648.905,12225.132,2102.833,141465.861,21549.73,22,0,8,0,3
2023-08-15 22:00:00+00:00,103455.326,30228.318,11793.583,2119.375,146414.121,22823.555,22,1,8,0,3
2023-08-16 22:00:00+00:00,68620.156,31619.738,12018.213,2101.58,153025.864,26577.691,22,2,8,0,3
2023-08-17 22:00:00+00:00,134638.077,35537.464,12282.884,2029.2035,137717.427,23333.482,22,3,8,0,3
2023-08-18 22:00:00+00:00,54853.556,34537.074,11562.769,1991.3445,149387.536,24137.892,22,4,8,0,3
2023-08-19 22:00:00+00:00,48389.575,33532.531,11417.29,1814.213,146609.326,25372.143,22,5,8,1,3
2023-08-20 22:00:00+00:00,94330.69,50538.608,10578.263,1784.01,145863.341,23553.161,22,6,8,1,3
2023-08-21 22:00:00+00:00,112487.974,45511.576,11499.497,1769.848,144216.47,24628.415,22,0,8,0,3
2023-08-22 22:00:00+00:00,107014.488,38772.899,11449.728,1880.8465,142742.904,24717.245,22,1,8,0,3
2023-08-23 22:00:00+00:00,103825.89,33651.437,11337.263,1758.4775,143644.116,24814.284,22,2,8,0,3
2023-08-24 22:00:00+00:00,124997.399,30857.367,11766.319,1901.6545,132035.063,16689.833,22,3,8,0,3
2023-08-25 22:00:00+00:00,171055.09,29875.048,11020.953,2106.722,85654.445,4547.512,22,4,8,0,3
2023-08-26 22:00:00+00:00,250365.541,19391.317,9381.97,2005.0185,110503.044,21000.379,22,5,8,1,3
2023-08-27 22:00:00+00:00,218806.353,27928.343,9835.585,2018.6355,137262.35,25822.425,22,6,8,1,3
2023-08-28 22:00:00+00:00,174516.471,24647.092,10062.217,1896.0115,134108.292,23831.612,22,0,8,0,3
2023-08-29 22:00:00+00:00,123142.95,36353.492,10185.206,1723.8735,135020.491,22851.097,22,1,8,0,3
2023-08-30 22:00:00+00:00,69064.805,37785.281,11228.526,1853.531,140705.807,22701.048,22,2,8,0,3
2023-08-31 22:00:00+00:00,134301.916,35043.271,11489.653,2060.4015,130769.389,19146.216,22,3,8,0,3
2023-09-01 22:00:00+00:00,173285.571,23974.167,11830.405,2122.576,69293.617,3661.855,22,4,9,0,3
2023-09-02 22:00:00+00:00,284789.035,24992.911,10835.205,2054.904,38930.664,206.282,22,5,9,1,3
2023-09-03 22:00:00+00:00,216554.18,27296.53,9942.339,2058.2395,104535.186,9772.251,22,6,9,1,3
2023-09-04 22:00:00+00:00,112227.275,34973.167,10994.965,2076.6845,119850.042,12877.935,22,0,9,0,3
2023-09-05 22:00:00+00:00,80776.756,40736.077,11176.304,2118.079,121578.461,12965.669,22,1,9,0,3
2023-09-06 22:00:00+00:00,87522.681,44866.072,11058.366,2104.168,105469.508,6250.833,22,2,9,0,3
2023-09-07 22:00:00+00:00,90356.412,40432.475,10241.025,2127.025,124398.501,14269.088,22,3,9,0,3
2023-09-08 22:00:00+00:00,108229.707,27787.309,10498.205,2093.201,107554.488,8298.813,22,4,9,0,3
2023-09-09 22:00:00+00:00,69486.355,24097.969,10405.633,2076.2655,119441.165,15358.585,22,5,9,1,3
2023-09-10 22:00:00+00:00,51591.932,35840.846,10093.621,2100.2655,116493.283,14417.226,22,6,9,1,3
2023-09-11 22:00:00+00:00,56065.299,37719.191,10847.585,1737.7075,116010.326,18173.901,22,0,9,0,3
2023-09-12 22:00:00+00:00,115824.09,28734.685,10806.733,1223.804,124984.834,19163.019,22,1,9,0,3
2023-09-13 22:00:00+00:00,109651.805,25905.553,10605.797,1958.8245,110373.83,14430.12,22,2,9,0,3
2023-09-14 22:00:00+00:00,98996.419,32634.661,10792.24,2090.101,82367.879,6282.017,22,3,9,0,3
2023-09-15 22:00:00+00:00,122257.816,25419.135,9460.814,2048.5185,71279.913,1329.429,22,4,9,0,3
2023-09-16 22:00:00+00:00,204651.456,17366.869,7409.06,2165.895,80797.108,2883.921,22,5,9,1,3
2023-09-17 22:00:00+00:00,120037.041,33353.04,7887.771,2286.8215,95216.066,4758.746,22,6,9,1,3
2023-09-18 22:00:00+00:00,54820.73,34915.075,8704.773,2287.937,113723.19,16799.109,22,0,9,0,3
2023-09-19 22:00:00+00:00,148780.168,30594.716,8331.406,2225.8085,134653.576,20321.971,22,1,9,0,3
2023-09-20 22:00:00+00:00,295239.476,21832.974,8622.766,2182.4755,77240.689,5231.198,22,2,9,0,3
2023-09-21 22:00:00+00:00,187264.585,33166.448,8853.571,2160.9335,130876.322,12841.32,22,3,9,0,3
2023-09-22 22:00:00+00:00,57580.082,25964.087,8975.107,2149.016,129274.113,19952.207,22,4,9,0,3
2023-09-23 22:00:00+00:00,77505.685,24737.042,7562.638,2227.014,122274.482,22556.123,22,5,9,1,3
2023-09-24 22:00:00+00:00,56628.193,39396.583,7899.879,2312.5005,131179.58,20529.101,22,6,9,1,3
2023-09-25 22:00:00+00:00,61718.797,41312.036,7795.14,2161.4335,124854.82,21103.343,22,0,9,0,3
2023-09-26 22:00:00+00:00,113100.047,45174.972,7802.681,2274.8115,121909.017,19451.213,22,1,9,0,3
2023-09-27 22:00:00+00:00,87617.49,42735.96,7723.913,2281.276,128288.85,18621.448,22,2,9,0,3
2023-09-28 22:00:00+00:00,47606.676,43935.633,7919.163,2257.5695,126271.234,19664.765,22,3,9,0,3
2023-09-29 22:00:00+00:00,71154.952,27868.867,8124.992,2259.4595,124027.65,19700.118,22,4,9,0,3
2023-09-30 22:00:00+00:00,65036.509,22451.005,7063.327,2311.401,127786.482,21472.534,22,5,9,1,3
2023-10-01 22:00:00+00:00,119873.908,26481.344,7453.218,2356.1835,123844.297,18326.516,22,6,10,1,4
2023-10-02 22:00:00+00:00,119134.471,27660.427,9844.934,2348.187,118073.708,16070.137,22,0,10,0,4
2023-10-03 22:00:00+00:00,100721.293,28130.217,10236.658,2342.4575,119198.067,13369.877,22,1,10,0,4
2023-10-04 22:00:00+00:00,48011.492,40545.805,10095.983,2363.269,118882.851,15051.556,22,2,10,0,4
2023-10-05 22:00:00+00:00,62862.433,42017.748,10808.864,2347.8245,118152.589,12174.059,22,3,10,0,4
2023-10-06 22:00:00+00:00,73717.717,24987.326,10379.144,2214.853,115845.618,10156.522,22,4,10,0,4
2023-10-07 22:00:00+00:00,58464.908,23348.33,9814.621,2159.657,118862.142,15608.325,22,5,10,1,4
2023-10-08 22:00:00+00:00,53207.597,42382.894,10081.185,2186.552,112771.338,14944.868,22,6,10,1,4
2023-10-09 22:00:00+00:00,39624.146,44188.983,10437.027,2190.454,116423.52,15093.094,22,0,10,0,4
2023-10-10 22:00:00+00:00,44574.823,47047.867,10899.016,2219.2335,120815.625,16531.887,22,1,10,0,4
2023-10-11 22:00:00+00:00,85068.339,39195.606,10878.868,2340.46,117734.351,16134.804,22,2,10,0,4
2023-10-12 22:00:00+00:00,154505.062,34482.941,10110.3,2359.984,86216.619,4994.006,22,3,10,0,4
2023-10-13 22:00:00+00:00,77801.786,41916.27,10108.424,2318.2025,69040.951,3828.743,22,4,10,0,4
2023-10-14 22:00:00+00:00,55921.985,35559.896,9778.452,2223.83,76778.49,3105.987,22,5,10,1,4
2023-10-15 22:00:00+00:00,100577.944,57984.914,9373.06,2234.0445,61620.07,1001.929,22,6,10,1,4
2023-10-16 22:00:00+00:00,303349.317,36280.902,9202.539,2314.835,63513.157,1274.751,22,0,10,0,4
2023-10-17 22:00:00+00:00,377851.455,26072.532,7102.934,2201.459,68204.227,1317.856,22,1,10,0,4
2023-10-18 22:00:00+00:00,394466.16,34004.036,6677.477,2222.752,22012.518,275.675,22,2,10,0,4
2023-10-19 22:00:00+00:00,414943.868,46360.341,6006.819,2107.4645,69596.523,2079.741,22,3,10,0,4
2023-10-20 22:00:00+00:00,193113.872,51641.202,6439.407,2071.228,89472.591,7043.773,22,4,10,0,4
2023-10-21 22:00:00+00:00,170560.667,59555.331,7544.515,2018.221,36361.681,295.458,22,5,10,1,4
2023-10-22 22:00:00+00:00,148388.329,78238.58,7846.905,1888.011,48181.833,208.124,22,6,10,1,4
2023-10-23 22:00:00+00:00,303219.402,56898.81,8085.867,2053.7205,76794.408,3499.201,22,0,10,0,4
2023-10-24 22:00:00+00:00,395862.899,53204.537,7859.887,1983.6615,54525.373,1421.473,22,1,10,0,4
2023-10-25 22:00:00+00:00,409099.309,58921.232,7902.512,1746.958,36424.723,457.56,22,2,10,0,4
2023-10-26 22:00:00+00:00,356760.338,71011.034,6728.673,1263.1925,65369.267,2089.72,22,3,10,0,4
2023-10-27 22:00:00+00:00,286389.012,65238.806,5555.956,1321.208,67752.014,3202.96,22,4,10,0,4
2023-10-28 22:00:00+00:00,240657.574,75488.318,5730.672,1481.276,50649.195,996.537,22,5,10,1,4
2023-10-29 23:00:00+00:00,309976.199,76566.605,5597.381,1965.1595,70832.736,4255.661,23,6,10,1,4
2023-10-30 23:00:00+00:00,184421.273,116711.159,7311.687,2227.9145,39057.87,454.865,23,0,10,0,4
2023-10-31 23:00:00+00:00,305441.698,90659.79,5395.392,2121.2335,46288.249,2149.389,23,1,10,0,4
2023-11-01 23:00:00+00:00,378440.707,91147.852,6524.997,1669.0855,40837.874,243.229,23,2,11,0,4
2023-11-02 23:00:00+00:00,372648.256,100924.392,5901.901,1559.0195,52927.9,984.17,23,3,11,0,4
2023-11-03 23:00:00+00:00,299912.235,98023.116,5054.565,1619.856,41972.282,1092.086,23,4,11,0,4
2023-11-04 23:00:00+00:00,286011.133,97314.882,5022.651,1383.2105,66290.898,2949.772,23,5,11,1,4
2023-11-05 23:00:00+00:00,220938.181,108909.167,6562.118,1493.7945,85498.903,6331.476,23,6,11,1,4
2023-11-06 23:00:00+00:00,167045.274,125482.044,8858.048,1496.3405,80327.265,6478.993,23,0,11,0,4
2023-11-07 23:00:00+00:00,181653.245,129170.941,8542.537,1809.1325,63962.267,2078.392,23,1,11,0,4
2023-11-08 23:00:00+00:00,264296.674,120026.033,8630.848,1789.102,68444.17,2520.552,23,2,11,0,4
2023-11-09 23:00:00+00:00,315553.262,117987.968,7425.35,1880.838,73071.537,4292.982,23,3,11,0,4
2023-11-10 23:00:00+00:00,354741.217,92888.368,6306.963,1901.0995,43978.161,1551.435,23,4,11,0,4
2023-11-11 23:00:00+00:00,269541.092,98953.28,7113.05,1870.0605,59310.703,3167.638,23,5,11,1,4
2023-11-12 23:00:00+00:00,237000.723,114372.416,8148.085,1901.0235,73320.946,4883.252,23,6,11,1,4
2023-11-13 23:00:00+00:00,195992.438,122606.343,9164.843,1954.175,80107.759,6723.707,23,0,11,0,4
2023-11-14 23:00:00+00:00,103667.439,135202.89,9528.159,1972.354,71301.769,5585.545,23,1,11,0,4
2023-11-15 23:00:00+00:00,164480.228,136204.016,9840.399,1976.6955,59767.214,2323.605,23,2,11,0,4
2023-11-16 23:00:00+00:00,106605.111,152328.646,10506.03,2078.148,70298.205,4079.237,23,3,11,0,4
2023-11-17 23:00:00+00:00,92486.569,145706.153,10046.608,2072.9575,82669.778,6080.709,23,4,11,0,4
2023-11-18 23:00:00+00:00,33756.368,111790.674,9718.012,1955.821,86880.586,6904.537,23,5,11,1,4
2023-11-19 23:00:00+00:00,127631.987,131740.766,10162.996,1466.9075,80872.427,5934.904,23,6,11,1,4
2023-11-20 23:00:00+00:00,328310.489,94824.887,6708.128,1532.356,72508.263,3061.188,23,0,11,0,4
2023-11-21 23:00:00+00:00,355516.937,81240.584,5812.087,1391.6205,81337.001,6614.066,23,1,11,0,4
2023-11-22 23:00:00+00:00,295839.683,96600.502,6539.44,1301.416,88975.407,6977.545,23,2,11,0,4
2023-11-23 23:00:00+00:00,254647.867,109236.75,6964.251,1436.1345,91644.27,7349.332,23,3,11,0,4
2023-11-24 23:00:00+00:00,166191.065,105068.141,9361.865,1462.5485,82694.74,6506.452,23,4,11,0,4
2023-11-25 23:00:00+00:00,30775.073,146542.368,9616.624,1474.0315,75956.47,3016.201,23,5,11,1,4
2023-11-26 23:00:00+00:00,201966.161,143683.406,9097.06,1138.764,55906.965,794.877,23,6,11,1,4
2023-11-27 23:00:00+00:00,217773.806,138828.272,9280.605,2138.904,29955.693,79.143,23,0,11,0,4
2023-11-28 23:00:00+00:00,291122.863,111025.782,8203.383,2348.4535,35317.715,261.83,23,1,11,0,4
2023-11-29 23:00:00+00:00,286477.592,133994.914,9278.912,2213.072,25651.702,268.126,23,2,11,0,4
2023-11-30 23:00:00+00:00,272700.248,133327.44,9566.695,2034.846,47021.102,1114.104,23,3,11,0,4
2023-12-01 23:00:00+00:00,207404.131,129716.636,9096.461,2122.1325,72352.815,3790.854,23,4,12,0,4
2023-12-02 23:00:00+00:00,179024.795,136488.579,9291.469,2098.313,66101.892,1828.429,23,5,12,1,4
2023-12-03 23:00:00+00:00,290797.586,144817.091,9130.727,1741.6195,32806.052,213.835,23,6,12,1,4
2023-12-04 23:00:00+00:00,117636.807,173684.359,9482.932,1694.08,38519.732,276.139,23,0,12,0,4
2023-12-05 23:00:00+00:00,86268.174,171160.88,9995.483,1971.4395,40338.356,214.81,23,1,12,0,4
2023-12-06 23:00:00+00:00,218133.468,142708.661,9626.712,1927.661,32601.994,290.258,23,2,12,0,4
2023-12-07 23:00:00+00:00,337883.165,97804.969,4805.556,1872.881,51204.958,717.529,23,3,12,0,4
2023-12-08 23:00:00+00:00,315103.08,100710.786,5065.139,2169.291,42002.099,864.803,23,4,12,0,4
2023-12-09 23:00:00+00:00,242340.0,107354.659,5144.884,2235.197,44956.557,3104.388,23,5,12,1,4
2023-12-10 23:00:00+00:00,249665.229,127986.219,7279.995,2285.793,58690.3,1076.708,23,6,12,1,4
2023-12-11 23:00:00+00:00,310603.169,140266.65,9118.409,2198.2105,47085.686,1381.182,23,0,12,0,4
2023-12-12 23:00:00+00:00,360350.502,126442.797,8683.01,1884.906,48781.884,768.842,23,1,12,0,4
2023-12-13 23:00:00+00:00,291764.182,124967.158,8944.997,2026.993,80134.98,5650.055,23,2,12,0,4
2023-12-14 23:00:00+00:00,240384.599,137547.995,9296.904,2173.799,81841.385,5581.532,23,3,12,0,4
2023-12-15 23:00:00+00:00,117807.396,138405.548,9539.959,2133.9735,82034.506,6973.751,23,4,12,0,4
2023-12-16 23:00:00+00:00,36720.75,145804.552,9249.667,2264.9,79493.524,6710.205,23,5,12,1,4
2023-12-17 23:00:00+00:00,21287.458,171069.742,8511.175,2222.7475,80229.129,6457.895,23,6,12,1,4
2023-12-18 23:00:00+00:00,100258.886,166619.95,8557.207,2286.358,79453.175,6486.267,23,0,12,0,4
2023-12-19 23:00:00+00:00,339065.518,110960.001,7754.545,2177.5805,47886.561,993.171,23,1,12,0,4
2023-12-20 23:00:00+00:00,257692.736,116021.088,7717.61,2084.307,78215.07,5716.01,23,2,12,0,4
2023-12-21 23:00:00+00:00,247831.928,104625.21,7999.535,2173.89,78919.041,6488.792,23,3,12,0,4
2023-12-22 23:00:00+00:00,182272.969,102785.471,6895.707,2203.13,78610.516,6136.773,23,4,12,0,4
2023-12-23 23:00:00+00:00,40785.7,126483.772,8096.83,2163.611,78176.388,5378.097,23,5,12,1,4
2023-12-24 23:00:00+00:00,34930.998,107434.842,7640.248,2144.0345,72253.319,4026.555,23,6,12,1,4
2023-12-25 23:00:00+00:00,56949.622,142158.205,8949.775,2080.1405,58556.136,3111.722,23,0,12,0,4
2023-12-26 23:00:00+00:00,117636.808,144912.742,8835.421,2083.4265,60355.708,2861.142,23,1,12,0,4
2023-12-27 23:00:00+00:00,83808.849,140186.179,8998.363,2148.521,43214.978,311.984,23,2,12,0,4
